date,id,sales,sell_price,quarter_sin,quarter_cos,month_sin,month_cos,dayofmonth_sin,dayofmonth_cos,dayofyear_sin,dayofyear_cos,wday_sin,wday_cos,year,event_type_1_Cultural,event_type_1_National,event_type_1_Religious,event_type_1_Sporting,event_type_2_Cultural,event_type_2_Religious,event_name_1,event_name_2
2014-03-26,HOUSEHOLD_2_CA_2,183.0,5.75541755888651,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.9937806700284985,0.11135519690480875,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-27,HOUSEHOLD_2_CA_2,185.0,5.75541755888651,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.9955457941960382,0.09427922177542453,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-28,HOUSEHOLD_2_CA_2,224.0,5.75541755888651,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.9970175264485267,0.07717546212664653,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-29,HOUSEHOLD_2_CA_2,322.0,5.752029914529914,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.998195433059714,0.060048958514948375,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-30,HOUSEHOLD_2_CA_2,343.0,5.752029914529914,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.9990791668951153,0.042904758199554596,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-31,HOUSEHOLD_2_CA_2,119.0,5.752029914529914,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1.0,0.999668467514313,0.025747913654988658,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,HOUSEHOLD_2_CA_2,142.0,5.752029914529914,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.9999631612477099,0.008583481082087055,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-02,HOUSEHOLD_2_CA_2,209.0,5.752029914529914,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9999631612477099,-0.008583481082086933,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-03,HOUSEHOLD_2_CA_2,215.0,5.752029914529914,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.999668467514313,-0.025747913654988536,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-04,HOUSEHOLD_2_CA_2,196.0,5.752029914529914,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.9990791668951153,-0.04290475819955447,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-05,HOUSEHOLD_2_CA_2,365.0,5.75456289978678,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.998195433059714,-0.06004895851494825,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-06,HOUSEHOLD_2_CA_2,329.0,5.75456289978678,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.9970175264485267,-0.0771754621266464,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07,HOUSEHOLD_2_CA_2,212.0,5.75456289978678,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9955457941960382,-0.0942792217754244,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08,HOUSEHOLD_2_CA_2,213.0,5.75456289978678,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.9937806700284985,-0.11135519690480884,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-09,HOUSEHOLD_2_CA_2,220.0,5.75456289978678,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9917226741361015,-0.12839835514655107,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-10,HOUSEHOLD_2_CA_2,195.0,5.75456289978678,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9893724130196829,-0.14540367380368988,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-11,HOUSEHOLD_2_CA_2,218.0,5.75456289978678,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.9867305793119815,-0.16236614133076344,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-12,HOUSEHOLD_2_CA_2,325.0,5.761340425531915,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.9837979515735163,-0.17928075881073544,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-13,HOUSEHOLD_2_CA_2,327.0,5.761340425531915,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.980575394063143,-0.19614254142819687,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-14,HOUSEHOLD_2_CA_2,213.0,5.761340425531915,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9770638564833508,-0.21294651993841548,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-15,HOUSEHOLD_2_CA_2,208.0,5.761340425531915,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.9732643737003825,-0.2296877421317954,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-16,HOUSEHOLD_2_CA_2,203.0,5.761340425531915,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9691780654392537,-0.2463612742933147,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-17,HOUSEHOLD_2_CA_2,196.0,5.761340425531915,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9648061359537646,-0.26296220265651454,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-18,HOUSEHOLD_2_CA_2,253.0,5.761340425531915,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.9601498736716018,-0.2794856348516094,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-19,HOUSEHOLD_2_CA_2,352.0,5.756900212314225,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.9552106508146317,-0.2959267013472892,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-20,HOUSEHOLD_2_CA_2,293.0,5.756900212314225,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.949989922994501,-0.3122805568857946,0.9749279121818236,-0.22252093395631434,0.45039249795718567,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2014-04-21,HOUSEHOLD_2_CA_2,192.0,5.756900212314225,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9444892287836613,-0.32854238191083474,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-22,HOUSEHOLD_2_CA_2,193.0,5.756900212314225,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.9387101892619443,-0.3447073839879337,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2014-04-23,HOUSEHOLD_2_CA_2,167.0,5.756900212314225,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9326545075388224,-0.3607707992167833,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-24,HOUSEHOLD_2_CA_2,176.0,5.756900212314225,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.926323968251495,-0.37672789363518516,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-25,HOUSEHOLD_2_CA_2,184.0,5.756900212314225,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.9197204370389467,-0.39257396461417177,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-26,HOUSEHOLD_2_CA_2,304.0,5.7576483050847465,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.9128458599921355,-0.40830434224389345,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-27,HOUSEHOLD_2_CA_2,349.0,5.7576483050847465,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.9057022630804715,-0.42391439070986064,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-28,HOUSEHOLD_2_CA_2,185.0,5.7576483050847465,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8982917515547528,-0.4393995096591418,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29,HOUSEHOLD_2_CA_2,203.0,5.7576483050847465,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.8906165093267405,-0.4547551355561055,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-30,HOUSEHOLD_2_CA_2,192.0,5.7576483050847465,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.8826787983255476,-0.4699767430273197,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,HOUSEHOLD_2_CA_2,181.0,5.7576483050847465,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.8744809578310397,-0.4850598461951961,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-02,HOUSEHOLD_2_CA_2,213.0,5.7576483050847465,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-03,HOUSEHOLD_2_CA_2,337.0,5.7887029288702925,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.8573146280763325,-0.5147928015098304,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-04,HOUSEHOLD_2_CA_2,327.0,5.7887029288702925,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.848351197812304,-0.5294338912181852,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-05,HOUSEHOLD_2_CA_2,182.0,5.7887029288702925,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8391377545563939,-0.5439189543287246,0.43388373911755823,-0.900968867902419,0.45039249795718567,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-06,HOUSEHOLD_2_CA_2,190.0,5.7887029288702925,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.829677013552619,-0.5582437220268646,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-07,HOUSEHOLD_2_CA_2,160.0,5.7887029288702925,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.8199717629247771,-0.5724039727378148,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-08,HOUSEHOLD_2_CA_2,170.0,5.7887029288702925,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.8100248628547753,-0.5863955333706956,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-09,HOUSEHOLD_2_CA_2,204.0,5.7887029288702925,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.7998392447397195,-0.600214280548368,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-10,HOUSEHOLD_2_CA_2,333.0,5.790187891440501,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.7894179103280197,-0.6138561418226121,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-11,HOUSEHOLD_2_CA_2,291.0,5.790187891440501,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.7787639308347607,-0.6273170968742938,0.9749279121818236,-0.22252093395631434,0.45039249795718567,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-12,HOUSEHOLD_2_CA_2,212.0,5.790187891440501,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.7678804460366001,-0.6405931786981751,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-13,HOUSEHOLD_2_CA_2,192.0,5.790187891440501,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.7567706633464624,-0.6536804747720061,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-14,HOUSEHOLD_2_CA_2,168.0,5.790187891440501,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.7454378568683001,-0.6665751282095632,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-15,HOUSEHOLD_2_CA_2,204.0,5.790187891440501,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.7338853664321991,-0.6792733388972931,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-16,HOUSEHOLD_2_CA_2,249.0,5.790187891440501,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.7221165966101163,-0.6917713646142218,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-17,HOUSEHOLD_2_CA_2,331.0,5.7863750000000005,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.7101350157125357,-0.7040655221348058,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-18,HOUSEHOLD_2_CA_2,312.0,5.7863750000000005,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.6979441547663439,-0.7161521883143931,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-19,HOUSEHOLD_2_CA_2,192.0,5.7863750000000005,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6855476064742155,-0.7280278011569847,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-20,HOUSEHOLD_2_CA_2,212.0,5.7863750000000005,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.672949024155833,-0.7396888608649667,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-21,HOUSEHOLD_2_CA_2,178.0,5.7863750000000005,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.660152120671232,-0.7511319308705197,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,HOUSEHOLD_2_CA_2,178.0,5.7863750000000005,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.647160667326606,-0.7623536388483902,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-23,HOUSEHOLD_2_CA_2,204.0,5.7863750000000005,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.6339784927628868,-0.7733506777097298,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-24,HOUSEHOLD_2_CA_2,327.0,5.787349896480332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.620609481827423,-0.7841198065767103,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-25,HOUSEHOLD_2_CA_2,294.0,5.787349896480332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.6070575744291002,-0.7946578517376252,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-26,HOUSEHOLD_2_CA_2,256.0,5.787349896480332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.593326764377232,-0.8049617075821959,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-27,HOUSEHOLD_2_CA_2,158.0,5.787349896480332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.5794210982045638,-0.8150283375168113,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28,HOUSEHOLD_2_CA_2,144.0,5.787349896480332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.5653446739747428,-0.8248547748594245,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-29,HOUSEHOLD_2_CA_2,152.0,5.787349896480332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.5511016400746,-0.8344381237138473,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-30,HOUSEHOLD_2_CA_2,206.0,5.787349896480332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.5366961939916005,-0.8437755598231856,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,HOUSEHOLD_2_CA_2,250.0,5.7954338842975215,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.522132581076825,-0.8528643314021596,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,HOUSEHOLD_2_CA_2,268.0,5.7954338842975215,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.5074150932938454,-0.8617017599480682,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-02,HOUSEHOLD_2_CA_2,206.0,5.7954338842975215,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.4925480679538644,-0.8702852410301553,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-03,HOUSEHOLD_2_CA_2,164.0,5.7954338842975215,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.47753588643748834,-0.8786122450571482,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04,HOUSEHOLD_2_CA_2,190.0,5.7954338842975215,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.4623829729035147,-0.8866803180227402,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05,HOUSEHOLD_2_CA_2,174.0,5.7954338842975215,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.44709379298511426,-0.8944870822287954,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014-06-06,HOUSEHOLD_2_CA_2,165.0,5.7954338842975215,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.43167285247378384,-0.9020302369860707,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07,HOUSEHOLD_2_CA_2,233.0,5.799380165289256,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.4161246959914746,-0.9093075592922357,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08,HOUSEHOLD_2_CA_2,234.0,5.799380165289256,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.40045390565126676,-0.9163169044870046,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09,HOUSEHOLD_2_CA_2,156.0,5.799380165289256,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.3846650997070012,-0.923056206884176,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10,HOUSEHOLD_2_CA_2,195.0,5.799380165289256,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.3687629311922603,-0.9295234803804002,-0.433883739117558,-0.9009688679024191,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11,HOUSEHOLD_2_CA_2,133.0,5.799380165289256,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.352752086549095,-0.9357168190404935,-0.9749279121818236,-0.2225209339563146,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12,HOUSEHOLD_2_CA_2,148.0,5.799380165289256,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.3366372842469106,-0.9416343976591258,-0.7818314824680299,0.6234898018587334,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-13,HOUSEHOLD_2_CA_2,151.0,5.799380165289256,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.3204232733919112,-0.9472744722987169,-2.4492935982947064e-16,1.0,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-14,HOUSEHOLD_2_CA_2,203.0,5.837417355371901,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.304114832327518,-0.9526353808033825,0.7818314824680298,0.6234898018587336,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-15,HOUSEHOLD_2_CA_2,229.0,5.837417355371901,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.28771676722616724,-0.9577155432887803,0.9749279121818236,-0.22252093395631434,0.45039249795718567,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2014-06-16,HOUSEHOLD_2_CA_2,134.0,5.837417355371901,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.27123391067291,-0.9625134626077081,0.43388373911755823,-0.900968867902419,0.45039249795718567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
